simulation time,actual_yL
25.023999,0.000000
25.032332,0.000000
25.040665,0.000000
25.048998,0.000000
25.057331,0.000000
25.065664,0.000000
25.073997,0.000000
25.082330,0.000000
25.090663,0.000000
25.098996,0.000000
25.107329,0.000000
25.115662,0.000000
25.123995,0.000000
25.132328,0.000000
25.140661,0.000000
25.148994,0.000000
25.157327,0.000000
25.165660,0.000000
25.173993,0.000000
25.182326,0.000000
25.190659,0.000000
25.198992,0.000000
25.207325,0.000000
25.215658,0.000000
25.223991,0.000000
25.232324,0.000000
25.240657,0.000000
25.248990,0.000000
25.257323,0.000000
25.265656,0.000000
25.273989,0.000000
25.282322,0.000000
25.290655,0.000000
25.298988,0.000000
25.307321,0.000000
25.315654,0.000000
25.323987,0.000000
25.332320,0.000000
25.340653,0.000000
25.348986,0.000000
25.357319,0.000000
25.365652,0.000000
25.373985,0.000000
25.382318,0.000000
25.390651,0.000000
25.398984,0.000000
25.407317,0.000000
25.415650,0.000000
25.423983,0.000000
25.432316,0.000000
25.440649,0.000000
25.448982,0.000000
25.457315,0.000000
25.465648,0.000000
25.473981,0.000000
25.482314,0.000000
25.490647,0.000000
25.498980,0.000000
25.507313,0.000000
25.515646,0.000000
25.523979,0.000000
25.532312,0.000000
25.540645,0.000000
25.548978,0.000000
25.557311,0.000000
25.565644,0.000000
25.573977,0.000000
25.582310,0.000000
25.590643,0.000000
25.598976,0.000000
25.607309,0.000000
25.615642,0.000000
25.623975,0.000000
25.632308,0.000000
25.640641,0.000000
25.648974,0.000000
25.657307,0.000000
25.665640,0.000000
25.673973,0.000000
25.682306,0.000000
25.690639,0.000000
25.698972,0.000000
25.707305,0.000000
25.715638,0.000000
25.723971,0.000000
25.732304,0.000000
25.740637,0.000000
25.748970,0.000000
25.757303,0.000000
25.765636,0.000000
25.773969,0.000000
25.782302,0.000000
25.790635,0.000000
25.798968,0.000000
25.807301,0.000000
25.815634,0.000000
25.823967,0.000000
25.832300,0.000000
25.840633,0.000000
25.848966,0.000000
25.857299,0.000000
25.865632,0.000000
25.873965,0.000000
25.882298,0.000000
25.890631,0.000000
25.898964,0.000000
25.907297,0.000000
25.915630,0.000000
25.923963,0.000000
25.932296,0.000000
